sort_order,wmo,name,history_product,time_zone_name,TDZ,aifstime_utc,aifstime_local,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_msl,press_qnh,press_tend,rain_hour,rain_ten,rain_trace,rain_trace_time,rain_trace_time_utc,local_9am_date_time,local_9am_date_time_utc,duration_from_local_9am_date,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_dir_deg,wind_spd_kmh,wind_spd_kt,wind_src
10,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T23:30:00Z,20230616193000,-27.467,153.026,5.9,-,-9999,-9999,-9999,-,2,4,2,7.8,3.1,-9999,-9999,-9999,-,0,0,0,20230616193000,20230616093000,20230616090000,20230615230000,630,72,-,-,-9999,-9999,-,-,WSW,248,2,1,metar_10
11,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T23:00:00Z,20230616190000,-27.467,153.026,6.3,-,-9999,-9999,-9999,-,1.9,4,2,8.1,3.6,-9999,-9999,-9999,-,0,0,0,20230616190000,20230616090000,20230616090000,20230615230000,600,73,-,-,-9999,-9999,-,-,SW,229,2,1,metar_10
12,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T22:30:00Z,20230616183000,-27.467,153.026,7.9,-,-9999,-9999,-9999,-,2.7,4,2,9.7,3.4,-9999,-9999,-9999,-,0,0,0,20230616183000,20230616083000,20230616090000,20230615230000,570,65,-,-,-9999,-9999,-,-,WSW,240,2,1,metar_10
13,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T22:00:00Z,20230616180000,-27.467,153.026,9.6,-,-9999,-9999,-9999,-,3.9,0,0,11.3,2.1,-9999,-9999,-9999,-,0,0,0,20230616180000,20230616080000,20230616090000,20230615230000,540,53,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
14,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T21:30:00Z,20230616173000,-27.467,153.026,11.4,-,-9999,-9999,-9999,-,4.9,0,0,13.1,1.8,-9999,-9999,-9999,-,0,0,0,20230616173000,20230616073000,20230616090000,20230615230000,510,46,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
15,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T21:00:00Z,20230616170000,-27.467,153.026,14.9,-,-9999,-9999,-9999,-,6.8,0,0,16.7,1.2,-9999,-9999,-9999,-,0,0,0,20230616170000,20230616070000,20230616090000,20230615230000,480,35,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
16,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T20:30:00Z,20230616163000,-27.467,153.026,17.1,-,-9999,-9999,-9999,-,8.4,0,0,19.1,0.2,-9999,-9999,-9999,-,0,0,0,20230616163000,20230616063000,20230616090000,20230615230000,450,28,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
17,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T20:00:00Z,20230616160000,-27.467,153.026,17.8,-,-9999,-9999,-9999,-,8.8,4,2,19.8,-0.2,-9999,-9999,-9999,-,0,0,0,20230616160000,20230616060000,20230616090000,20230615230000,420,26,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
18,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T19:30:00Z,20230616153000,-27.467,153.026,18.2,-,-9999,-9999,-9999,-,9.1,4,2,20.2,-0.4,-9999,-9999,-9999,-,0,0,0,20230616153000,20230616053000,20230616090000,20230615230000,390,25,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
19,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T19:00:00Z,20230616150000,-27.467,153.026,16.9,-,-9999,-9999,-9999,-,9,9,5,19.8,-0.8,-9999,-9999,-9999,-,0,0,0,20230616150000,20230616050000,20230616090000,20230615230000,360,25,-,-,-9999,-9999,-,-,NE,39,4,2,metar_10
20,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T18:30:00Z,20230616143000,-27.467,153.026,17.3,-,-9999,-9999,-9999,-,8.5,6,3,19.6,0.6,-9999,-9999,-9999,-,0,0,0,20230616143000,20230616043000,20230616090000,20230615230000,330,28,-,-,-9999,-9999,-,-,SE,128,2,1,metar_10
21,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T18:00:00Z,20230616140000,-27.467,153.026,16.6,-,-9999,-9999,-9999,-,8.4,11,6,19.6,1.1,-9999,-9999,-9999,-,0,0,0,20230616140000,20230616040000,20230616090000,20230615230000,300,29,-,-,-9999,-9999,-,-,E,84,6,3,metar_10
22,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T17:30:00Z,20230616133000,-27.467,153.026,17.9,-,-9999,-9999,-9999,-,8,6,3,19.8,2.6,-9999,-9999,-9999,-,0,0,0,20230616133000,20230616033000,20230616090000,20230615230000,270,32,-,-,-9999,-9999,-,-,SW,225,2,1,metar_10
23,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T17:00:00Z,20230616130000,-27.467,153.026,17.3,-,-9999,-9999,-9999,-,7.8,9,5,19.6,2.9,-9999,-9999,-9999,-,0,0,0,20230616130000,20230616030000,20230616090000,20230615230000,240,33,-,-,-9999,-9999,-,-,ENE,57,4,2,metar_10
24,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T16:30:00Z,20230616123000,-27.467,153.026,17.7,-,-9999,-9999,-9999,-,7.5,9,5,19.5,3.6,-9999,-9999,-9999,-,0,0,0,20230616123000,20230616023000,20230616090000,20230615230000,210,35,-,-,-9999,-9999,-,-,NNE,16,2,1,metar_10
25,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T16:00:00Z,20230616120000,-27.467,153.026,17.1,-,-9999,-9999,-9999,-,7,7,4,19.1,4.5,-9999,-9999,-9999,-,0,0,0,20230616120000,20230616020000,20230616090000,20230615230000,180,38,-,-,-9999,-9999,-,-,NNE,30,4,2,metar_10
26,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T15:30:00Z,20230616113000,-27.467,153.026,15.7,-,-9999,-9999,-9999,-,6.5,6,3,17.8,4,-9999,-9999,-9999,-,0,0,0,20230616113000,20230616013000,20230616090000,20230615230000,150,40,-,-,-9999,-9999,-,-,ENE,69,4,2,metar_10
27,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T15:00:00Z,20230616110000,-27.467,153.026,14.7,-,-9999,-9999,-9999,-,6.1,6,3,16.8,3.8,-9999,-9999,-9999,-,0,0,0,20230616110000,20230616010000,20230616090000,20230615230000,120,42,-,-,-9999,-9999,-,-,WSW,258,4,2,metar_10
28,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T14:30:00Z,20230616103000,-27.467,153.026,14.2,-,-9999,-9999,-9999,-,5.2,7,4,16.1,5.1,-9999,-9999,-9999,-,0,0,0,20230616103000,20230616003000,20230616090000,20230615230000,90,48,-,-,-9999,-9999,-,-,WNW,285,4,2,metar_10
29,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T14:00:00Z,20230616100000,-27.467,153.026,12.2,-,-9999,-9999,-9999,-,4.7,15,8,15,5,-9999,-9999,-9999,-,0,0,0,20230616100000,20230616000000,20230616090000,20230615230000,60,51,-,-,-9999,-9999,-,-,WSW,250,9,5,metar_10
30,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T13:30:00Z,20230616093000,-27.467,153.026,11,-,-9999,-9999,-9999,-,4,11,6,13.5,4.9,-9999,-9999,-9999,-,0,0,0,20230616093000,20230615233000,20230616090000,20230615230000,30,56,-,-,-9999,-9999,-,-,W,263,7,4,metar_10
31,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T13:00:00Z,20230616090000,-27.467,153.026,9.7,-,-9999,-9999,-9999,-,3.1,9,5,11.9,5.1,-9999,-9999,-9999,-,0,0,0,20230616090000,20230615230000,20230615090000,20230614230000,1440,63,-,-,-9999,-9999,-,-,W,280,6,3,metar_10
32,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T12:30:00Z,20230616083000,-27.467,153.026,8,-,-9999,-9999,-9999,-,2.4,7,4,10,4.6,-9999,-9999,-9999,-,0,0,0,20230616083000,20230615223000,20230615090000,20230614230000,1410,69,-,-,-9999,-9999,-,-,WNW,283,4,2,metar_10
33,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T12:00:00Z,20230616080000,-27.467,153.026,6,-,-9999,-9999,-9999,-,1.4,0,0,7.3,4.1,-9999,-9999,-9999,-,0,0,0,20230616080000,20230615220000,20230615090000,20230614230000,1380,80,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
34,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T11:30:00Z,20230616073000,-27.467,153.026,3.4,-,-9999,-9999,-9999,-,0.9,0,0,4.9,2.8,-9999,-9999,-9999,-,0,0,0,20230616073000,20230615213000,20230615090000,20230614230000,1350,86,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
35,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T11:00:00Z,20230616070000,-27.467,153.026,0.8,-,-9999,-9999,-9999,-,0.9,6,3,3.4,1,-9999,-9999,-9999,-,0,0,0,20230616070000,20230615210000,20230615090000,20230614230000,1320,84,-,-,-9999,-9999,-,-,WNW,301,4,2,metar_10
36,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T10:30:00Z,20230616063000,-27.467,153.026,1,-,-9999,-9999,-9999,-,1,9,5,4.1,1.6,-9999,-9999,-9999,-,0,0,0,20230616063000,20230615203000,20230615090000,20230614230000,1290,84,-,-,-9999,-9999,-,-,WSW,250,7,4,metar_10
37,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T10:00:00Z,20230616060000,-27.467,153.026,1.6,-,-9999,-9999,-9999,-,1.1,13,7,5.3,2.5,-9999,-9999,-9999,-,0,0,0,20230616060000,20230615200000,20230615090000,20230614230000,1260,82,-,-,-9999,-9999,-,-,W,260,11,6,metar_10
38,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T09:30:00Z,20230616053000,-27.467,153.026,1.9,-,-9999,-9999,-9999,-,1.1,9,5,5.2,2.4,-9999,-9999,-9999,-,0,0,0,20230616053000,20230615193000,20230615090000,20230614230000,1230,82,-,-,-9999,-9999,-,-,WSW,256,9,5,metar_10
39,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T09:00:00Z,20230616050000,-27.467,153.026,2.5,-,-9999,-9999,-9999,-,1.1,11,6,5.4,2.6,-9999,-9999,-9999,-,0,0,0,20230616050000,20230615190000,20230615090000,20230614230000,1200,82,-,-,-9999,-9999,-,-,WSW,242,7,4,metar_10
40,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T08:30:00Z,20230616043000,-27.467,153.026,3,-,-9999,-9999,-9999,-,1.5,11,6,6,2.3,-9999,-9999,-9999,-,0,0,0,20230616043000,20230615183000,20230615090000,20230614230000,1170,77,-,-,-9999,-9999,-,-,WSW,256,7,4,metar_10
41,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T08:00:00Z,20230616040000,-27.467,153.026,2.9,-,-9999,-9999,-9999,-,1.5,15,8,6.2,2.7,-9999,-9999,-9999,-,0,0,0,20230616040000,20230615180000,20230615090000,20230614230000,1140,78,-,-,-9999,-9999,-,-,WSW,253,9,5,metar_10
42,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T07:30:00Z,20230616033000,-27.467,153.026,2.8,-,-9999,-9999,-9999,-,1.7,15,8,6.8,2.7,-9999,-9999,-9999,-,0,0,0,20230616033000,20230615173000,20230615090000,20230614230000,1110,75,-,-,-9999,-9999,-,-,WSW,255,13,7,metar_10
43,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T07:00:00Z,20230616030000,-27.467,153.026,2.8,-,-9999,-9999,-9999,-,1.6,13,7,6.5,2.6,-9999,-9999,-9999,-,0,0,0,20230616030000,20230615170000,20230615090000,20230614230000,1080,76,-,-,-9999,-9999,-,-,WSW,255,11,6,metar_10
44,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T06:30:00Z,20230616023000,-27.467,153.026,2.5,-,-9999,-9999,-9999,-,1.4,9,5,5.8,2.4,-9999,-9999,-9999,-,0,0,0,20230616023000,20230615163000,20230615090000,20230614230000,1050,79,-,-,-9999,-9999,-,-,WSW,253,9,5,metar_10
45,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T06:00:00Z,20230616020000,-27.467,153.026,3.6,-,-9999,-9999,-9999,-,2.1,19,10,8.3,3.4,-9999,-9999,-9999,-,0,0,0,20230616020000,20230615160000,20230615090000,20230614230000,1020,71,-,-,-9999,-9999,-,-,WSW,244,17,9,metar_10
46,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T05:30:00Z,20230616013000,-27.467,153.026,4.5,-,-9999,-9999,-9999,-,2.2,13,7,8.1,2.8,-9999,-9999,-9999,-,0,0,0,20230616013000,20230615153000,20230615090000,20230614230000,990,69,-,-,-9999,-9999,-,-,WSW,255,11,6,metar_10
47,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-15T05:00:00Z,20230616010000,-27.467,153.026,5,-,-9999,-9999,-9999,-,2.7,17,9,9.3,3.1,-9999,-9999,-9999,-,0,0,0,20230616010000,20230615150000,20230615090000,20230614230000,960,65,-,-,-9999,-9999,-,-,W,268,15,8,metar_10
0,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T04:30:00Z,20230618003000,-27.467,153.026,4.9,-,-9999,-9999,-9999,-,0.6,13,7,7.5,6.1,-9999,-9999,-9999,-,0,0,0,20230618003000,20230617143000,20230617090000,20230616230000,930,91,-,-,-9999,-9999,-,-,W,264,9,5,metar_10
1,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T04:00:00Z,20230618000000,-27.467,153.026,4.8,-,-9999,-9999,-9999,-,0.6,11,6,7.4,6,-9999,-9999,-9999,-,0,0,0,20230618000000,20230617140000,20230617090000,20230616230000,900,91,-,-,-9999,-9999,-,-,WSW,257,9,5,metar_10
2,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T03:30:00Z,20230617233000,-27.467,153.026,5.3,-,-9999,-9999,-9999,-,0.6,9,5,7.5,6.1,-9999,-9999,-9999,-,0,0,0,20230617233000,20230617133000,20230617090000,20230616230000,870,91,-,-,-9999,-9999,-,-,W,259,7,4,metar_10
3,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T03:00:00Z,20230617230000,-27.467,153.026,5.6,-,-9999,-9999,-9999,-,0.7,9,5,7.8,6.3,-9999,-9999,-9999,-,0,0,0,20230617230000,20230617130000,20230617090000,20230616230000,840,90,-,-,-9999,-9999,-,-,WSW,258,7,4,metar_10
4,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T02:30:00Z,20230617223000,-27.467,153.026,5.8,-,-9999,-9999,-9999,-,0.7,7,4,7.8,6.3,-9999,-9999,-9999,-,0,0,0,20230617223000,20230617123000,20230617090000,20230616230000,810,90,-,-,-9999,-9999,-,-,WSW,252,6,3,metar_10
5,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T02:00:00Z,20230617220000,-27.467,153.026,5.5,-,-9999,-9999,-9999,-,0.6,7,4,7.5,6.1,-9999,-9999,-9999,-,0,0,0,20230617220000,20230617120000,20230617090000,20230616230000,780,91,-,-,-9999,-9999,-,-,WSW,258,6,3,metar_10
6,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T01:30:00Z,20230617213000,-27.467,153.026,5.5,-,-9999,-9999,-9999,-,0.7,2,1,6.9,5.4,-9999,-9999,-9999,-,0,0,0,20230617213000,20230617113000,20230617090000,20230616230000,750,90,-,-,-9999,-9999,-,-,WSW,238,2,1,metar_10
7,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T01:00:00Z,20230617210000,-27.467,153.026,6.1,-,-9999,-9999,-9999,-,1.1,4,2,7.6,5.2,-9999,-9999,-9999,-,0,0,0,20230617210000,20230617110000,20230617090000,20230616230000,720,85,-,-,-9999,-9999,-,-,W,262,2,1,metar_10
8,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T00:30:00Z,20230617203000,-27.467,153.026,6.8,-,-9999,-9999,-9999,-,0.9,6,3,8.4,6.4,-9999,-9999,-9999,-,0,0,0,20230617203000,20230617103000,20230617090000,20230616230000,690,87,-,-,-9999,-9999,-,-,WSW,248,4,2,metar_10
9,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-17T00:00:00Z,20230617200000,-27.467,153.026,6.8,-,-9999,-9999,-9999,-,1,6,3,8.7,6.5,-9999,-9999,-9999,-,0,0,0,20230617200000,20230617100000,20230617090000,20230616230000,660,86,-,-,-9999,-9999,-,-,WSW,238,6,3,metar_10
10,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T23:30:00Z,20230617193000,-27.467,153.026,8.1,-,-9999,-9999,-9999,-,1.3,0,0,9,6.1,-9999,-9999,-9999,-,0,0,0,20230617193000,20230617093000,20230617090000,20230616230000,630,82,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
11,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T23:00:00Z,20230617190000,-27.467,153.026,8.7,-,-9999,-9999,-9999,-,1.7,4,2,9.9,6.3,-9999,-9999,-9999,-,0,0,0,20230617190000,20230617090000,20230617090000,20230616230000,600,78,-,-,-9999,-9999,-,-,SW,223,2,1,metar_10
12,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T22:30:00Z,20230617183000,-27.467,153.026,9.8,-,-9999,-9999,-9999,-,2.2,0,0,10.7,5.9,-9999,-9999,-9999,-,0,0,0,20230617183000,20230617083000,20230617090000,20230616230000,570,72,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
13,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T22:00:00Z,20230617180000,-27.467,153.026,11.8,-,-9999,-9999,-9999,-,3.6,0,0,12.9,5.3,-9999,-9999,-9999,-,0,0,0,20230617180000,20230617080000,20230617090000,20230616230000,540,60,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
14,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T21:30:00Z,20230617173000,-27.467,153.026,14,-,-9999,-9999,-9999,-,4,6,3,15.4,7.4,-9999,-9999,-9999,-,0,0,0,20230617173000,20230617073000,20230617090000,20230616230000,510,59,-,-,-9999,-9999,-,-,E,89,4,2,metar_10
15,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T21:00:00Z,20230617170000,-27.467,153.026,16.5,-,-9999,-9999,-9999,-,5,6,3,17.7,8,-9999,-9999,-9999,-,0,0,0,20230617170000,20230617070000,20230617090000,20230616230000,480,53,-,-,-9999,-9999,-,-,E,80,4,2,metar_10
16,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T20:30:00Z,20230617163000,-27.467,153.026,17.9,-,-9999,-9999,-9999,-,6.1,9,5,19.6,7.7,-9999,-9999,-9999,-,0,0,0,20230617163000,20230617063000,20230617090000,20230616230000,450,46,-,-,-9999,-9999,-,-,ENE,68,6,3,metar_10
17,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T20:00:00Z,20230617160000,-27.467,153.026,18.9,-,-9999,-9999,-9999,-,6.6,11,6,20.5,7.8,-9999,-9999,-9999,-,0,0,0,20230617160000,20230617060000,20230617090000,20230616230000,420,44,-,-,-9999,-9999,-,-,E,85,6,3,metar_10
18,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T19:30:00Z,20230617153000,-27.467,153.026,19.8,-,-9999,-9999,-9999,-,7,6,3,21.1,7.7,-9999,-9999,-9999,-,0,0,0,20230617153000,20230617053000,20230617090000,20230616230000,390,42,-,-,-9999,-9999,-,-,NNE,18,4,2,metar_10
19,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T19:00:00Z,20230617150000,-27.467,153.026,19.7,-,-9999,-9999,-9999,-,7,13,7,21.3,7.9,-9999,-9999,-9999,-,0,0,0,20230617150000,20230617050000,20230617090000,20230616230000,360,42,-,-,-9999,-9999,-,-,ENE,68,6,3,metar_10
20,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T18:30:00Z,20230617143000,-27.467,153.026,19.4,-,-9999,-9999,-9999,-,6.9,15,8,20.8,7.4,-9999,-9999,-9999,-,0,0,0,20230617143000,20230617043000,20230617090000,20230616230000,330,42,-,-,-9999,-9999,-,-,ENE,69,4,2,metar_10
21,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T18:00:00Z,20230617140000,-27.467,153.026,18.7,-,-9999,-9999,-9999,-,6.9,13,7,20.7,7.3,-9999,-9999,-9999,-,0,0,0,20230617140000,20230617040000,20230617090000,20230616230000,300,42,-,-,-9999,-9999,-,-,E,84,7,4,metar_10
22,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T17:30:00Z,20230617133000,-27.467,153.026,19.1,-,-9999,-9999,-9999,-,6.9,11,6,20.8,7.4,-9999,-9999,-9999,-,0,0,0,20230617133000,20230617033000,20230617090000,20230616230000,270,42,-,-,-9999,-9999,-,-,NNE,32,6,3,metar_10
23,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T17:00:00Z,20230617130000,-27.467,153.026,18.9,-,-9999,-9999,-9999,-,6.6,11,6,20.5,7.8,-9999,-9999,-9999,-,0,0,0,20230617130000,20230617030000,20230617090000,20230616230000,240,44,-,-,-9999,-9999,-,-,NNE,24,6,3,metar_10
24,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T16:30:00Z,20230617123000,-27.467,153.026,18.9,-,-9999,-9999,-9999,-,6.4,7,4,19.9,7.3,-9999,-9999,-9999,-,0,0,0,20230617123000,20230617023000,20230617090000,20230616230000,210,44,-,-,-9999,-9999,-,-,NNE,15,2,1,metar_10
25,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T16:00:00Z,20230617120000,-27.467,153.026,17.6,-,-9999,-9999,-9999,-,6.2,9,5,19.4,7.2,-9999,-9999,-9999,-,0,0,0,20230617120000,20230617020000,20230617090000,20230616230000,180,45,-,-,-9999,-9999,-,-,NNE,22,6,3,metar_10
26,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T15:30:00Z,20230617113000,-27.467,153.026,16.8,-,-9999,-9999,-9999,-,5.5,9,5,18.2,7.3,-9999,-9999,-9999,-,0,0,0,20230617113000,20230617013000,20230617090000,20230616230000,150,49,-,-,-9999,-9999,-,-,SSE,153,4,2,metar_10
27,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T15:00:00Z,20230617110000,-27.467,153.026,17,-,-9999,-9999,-9999,-,4.7,6,3,17.7,8.6,-9999,-9999,-9999,-,0,0,0,20230617110000,20230617010000,20230617090000,20230616230000,120,55,-,-,-9999,-9999,-,-,SE,132,2,1,metar_10
28,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T14:30:00Z,20230617103000,-27.467,153.026,15.4,-,-9999,-9999,-9999,-,3.4,7,4,15.9,9.3,-9999,-9999,-9999,-,0,0,0,20230617103000,20230617003000,20230617090000,20230616230000,90,65,-,-,-9999,-9999,-,-,W,261,2,1,metar_10
29,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T14:00:00Z,20230617100000,-27.467,153.026,13.1,-,-9999,-9999,-9999,-,2.6,11,6,14.1,8.9,-9999,-9999,-9999,-,0,0,0,20230617100000,20230617000000,20230617090000,20230616230000,60,71,-,-,-9999,-9999,-,-,WSW,237,4,2,metar_10
30,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T13:30:00Z,20230617093000,-27.467,153.026,11.3,-,-9999,-9999,-9999,-,2.1,4,2,12.2,7.9,-9999,-9999,-9999,-,0,0,0,20230617093000,20230616233000,20230617090000,20230616230000,30,75,-,-,-9999,-9999,-,-,WSW,249,2,1,metar_10
31,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T13:00:00Z,20230617090000,-27.467,153.026,8.8,-,-9999,-9999,-9999,-,1.5,6,3,10.2,7.1,-9999,-9999,-9999,-,0,0,0,20230617090000,20230616230000,20230616090000,20230615230000,1440,81,-,-,-9999,-9999,-,-,W,260,4,2,metar_10
32,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T12:30:00Z,20230617083000,-27.467,153.026,5.9,-,-9999,-9999,-9999,-,1.1,7,4,8,5.6,-9999,-9999,-9999,-,0,0,0,20230617083000,20230616223000,20230616090000,20230615230000,1410,85,-,-,-9999,-9999,-,-,W,259,6,3,metar_10
33,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T12:00:00Z,20230617080000,-27.467,153.026,4.4,-,-9999,-9999,-9999,-,0.7,9,5,6.6,5.1,-9999,-9999,-9999,-,0,0,0,20230617080000,20230616220000,20230616090000,20230615230000,1380,90,-,-,-9999,-9999,-,-,WSW,256,6,3,metar_10
34,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T11:30:00Z,20230617073000,-27.467,153.026,2.4,-,-9999,-9999,-9999,-,0.3,4,2,4.2,3.5,-9999,-9999,-9999,-,0,0,0,20230617073000,20230616213000,20230616090000,20230615230000,1350,95,-,-,-9999,-9999,-,-,SW,223,2,1,metar_10
35,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T11:00:00Z,20230617070000,-27.467,153.026,0.2,-,-9999,-9999,-9999,-,0.3,6,3,2.6,1.9,-9999,-9999,-9999,-,0,0,0,20230617070000,20230616210000,20230616090000,20230615230000,1320,95,-,-,-9999,-9999,-,-,W,270,4,2,metar_10
36,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T10:30:00Z,20230617063000,-27.467,153.026,1.5,-,-9999,-9999,-9999,-,0.3,0,0,3.1,2.4,-9999,-9999,-9999,-,0,0,0,20230617063000,20230616203000,20230616090000,20230615230000,1290,95,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
37,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T10:00:00Z,20230617060000,-27.467,153.026,0.7,-,-9999,-9999,-9999,-,0.4,6,3,3.1,2.1,-9999,-9999,-9999,-,0,0,0,20230617060000,20230616200000,20230616090000,20230615230000,1260,93,-,-,-9999,-9999,-,-,NW,308,4,2,metar_10
38,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-06-16T09:30:00Z,20230617053000,-27.467,153.026,1.2,-,-9999,-9999,-9999,-,0.5,11,6,4.4,3.1,-9999,-9999,-9999,-,0,0,0,20230617053000,20230616193000,20230616090000,20230615230000,1230,91,-,-,-9999,-9999,-,-,W,270,9,5,metar_10
